,Name,Reconstruction error,Adversarial error,Rotational error,Sum of rotation angle x,Sum of rotation angle y,Avg Sum position cost x,Avg Sum position cost y,Avg Sum rotation cost x,Avg Sum rotation cost y
145,Transfer_VAE-IN+LSTM_RAW_R3,0.044496092945337296,0.1586221605539322,4.1916704177856445,10.973667183773225,4.105272700795454,308.38250732421875,133.0214080810547,402.5176696777344,405.52386474609375
146,Transfer_VAE-CAT+LSTM_RAW_R3,0.042928535491228104,0.1532396823167801,4.181591033935547,4.069365909256161,4.105272700795454,308.561767578125,133.0214080810547,405.4790954589844,405.52386474609375
147,Transfer_VAE-CAT+MoE_RAW_R3,0.026687970384955406,0.1364537626504898,3.6847050189971924,16.259312733693932,4.105272700795454,305.563232421875,133.0214080810547,413.1537780761719,405.52386474609375
148,Transfer_VAE-IN+MoE_RAW_R3,0.04033147543668747,0.1464146226644516,4.086460113525391,8.878467997653777,4.105272700795454,303.0768127441406,133.0214080810547,412.4487609863281,405.52386474609375
149,Transfer_AE+LSTM_F_R3,0.03303062915802002,0.1394600123167038,3.934069871902466,18.042734085848785,4.105272700795454,305.2138671875,133.0214080810547,405.0460205078125,405.52386474609375
150,Transfer_AE+LSTM_T_R3,0.0355888195335865,0.1479150652885437,3.8126955032348633,9.945975056663617,4.105272700795454,305.73828125,133.0214080810547,403.01446533203125,405.52386474609375
151,Transfer_AE+MoE_F_R3,0.021577810868620872,0.14178337156772614,2.9555721282958984,5.482042925213054,4.105272700795454,302.88885498046875,133.0214080810547,437.1990966796875,405.52386474609375
152,Transfer_AE+MoE_T_R3,0.02787979133427143,0.14404930174350739,3.6763854026794434,5.1743362370920005,4.105272700795454,312.6190185546875,133.0214080810547,422.0107116699219,405.52386474609375
153,Transfer_DEC-CAT+MoE_F_R3,0.039064355194568634,0.16303014755249023,3.971846342086792,5.62831852353343,4.105272700795454,301.4809265136719,133.0214080810547,412.2713623046875,405.52386474609375
154,Transfer_DEC-CAT+MoE_T_R3,0.02353767491877079,0.14567989110946655,3.6131346225738525,5.83684653346571,4.105272700795454,305.7117614746094,133.0214080810547,437.370849609375,405.52386474609375
155,Transfer_DEC-IN+MoE_F_R3,0.04308845475316048,0.1591176688671112,3.8317365646362305,4.674710456471166,4.105272700795454,303.5003356933594,133.0214080810547,403.77142333984375,405.52386474609375
156,Transfer_DEC-IN+MoE_T_R3,0.04025714099407196,0.14951781928539276,4.454465389251709,6.014842181548458,4.105272700795454,303.308349609375,133.0214080810547,407.0736389160156,405.52386474609375
157,Transfer_RBF-CAT+LSTM_T_R3,0.03043404407799244,0.1394396871328354,3.554612398147583,16.272696056035077,4.105272700795454,304.63812255859375,133.0214080810547,413.51275634765625,405.52386474609375
158,Transfer_RBF-CAT+LSTM_F_R3,0.03221210464835167,0.1417260318994522,3.718674421310425,20.490076673666046,4.105272700795454,303.17205810546875,133.0214080810547,409.7129821777344,405.52386474609375
159,Transfer_RBF-IN+LSTM_F_R3,0.04616481810808182,0.1551857888698578,4.262146949768066,15.929023055486667,4.105272700795454,309.73516845703125,133.0214080810547,402.1317443847656,405.52386474609375
160,Transfer_RBF-IN+LSTM_T_R3,0.03885244205594063,0.14913344383239746,3.9124276638031006,12.159080505371094,4.105272700795454,304.60943603515625,133.0214080810547,404.05322265625,405.52386474609375
161,Transfer_RBF-CAT+MoE_F_R3,0.02089507132768631,0.1403752565383911,2.3553390502929688,5.113050348696656,4.105272700795454,304.6125183105469,133.0214080810547,432.82208251953125,405.52386474609375
162,Transfer_RBF-CAT+MoE_T_R3,0.015076755546033382,0.13317027688026428,2.8248047828674316,5.825349998592296,4.105272700795454,301.0169372558594,133.0214080810547,443.9061279296875,405.52386474609375
163,Transfer_RBF-IN+MoE_F_R3,0.04207682982087135,0.15123336017131805,3.701226234436035,5.2433640394069005,4.105272700795454,306.8778991699219,133.0214080810547,412.35546875,405.52386474609375
164,Transfer_RBF-IN+MoE_T_R3,0.044756729155778885,0.14213906228542328,4.28139066696167,6.775094966462997,4.105272700795454,310.3835754394531,133.0214080810547,406.5595703125,405.52386474609375
165,Transfer_VAE-CAT+LSTM_T_R3,0.03437994420528412,0.14529749751091003,4.249281406402588,17.36089271595044,4.105272700795454,304.8842468261719,133.0214080810547,408.3192138671875,405.52386474609375
166,Transfer_VAE-CAT+LSTM_F_R3,0.03557344153523445,0.14230976998806,4.062619209289551,20.185843967593737,4.105272700795454,309.70513916015625,133.0214080810547,407.1888427734375,405.52386474609375
167,Transfer_VAE-IN+LSTM_F_R3,0.05156588926911354,0.1665223240852356,4.002435684204102,12.064470684661298,4.105272700795454,313.148193359375,133.0214080810547,403.46917724609375,405.52386474609375
168,Transfer_VAE-IN+LSTM_T_R3,0.04607395455241203,0.15104809403419495,3.921889543533325,19.67223954643902,4.105272700795454,306.27447509765625,133.0214080810547,413.486572265625,405.52386474609375
